!STATION,ANTENNA-TYPE,ANTENNA-ID,ETRS-X,ETRS-Y,ETRS-Z,RCU-X,RCU-Y
! from https://github.com/lofar-astron/lofar-antenna-positions Edited to leave only Dutch LBA
CS003,HBA,47,3826527.116,461027.385,5064929.885,94,95
CS004,LBA,0,3826654.593,460939.252,5064842.166,0,1
CS004,LBA,1,3826652.573,460939.008,5064843.704,2,3
CS004,LBA,2,3826653.255,460941.357,5064842.980,4,5
CS004,LBA,3,3826655.393,460941.614,5064841.352,6,7
CS004,LBA,4,3826656.612,460939.495,5064840.628,8,9
CS004,LBA,5,3826655.931,460937.147,5064841.352,10,11
CS004,LBA,6,3826653.793,460936.889,5064842.980,12,13
CS004,LBA,7,3826653.112,460944.827,5064842.773,14,15
CS004,LBA,8,3826656.289,460944.515,5064840.417,16,17
CS004,LBA,9,3826658.672,460941.742,5064838.879,18,19
CS004,LBA,10,3826659.146,460937.802,5064838.879,20,21
CS004,LBA,11,3826657.490,460934.542,5064840.417,22,23
CS004,LBA,12,3826654.479,460933.485,5064842.773,24,25
CS004,LBA,13,3826651.520,460935.127,5064844.845,26,27
CS004,LBA,14,3826650.000,460938.698,5064845.664,28,29
CS004,LBA,15,3826650.628,460942.529,5064844.846,30,31
CS004,LBA,16,3826648.583,460945.172,5064846.142,32,33
CS004,LBA,17,3826650.413,460947.894,5064844.522,34,35
CS004,LBA,18,3826654.145,460949.550,5064841.571,36,37
CS004,LBA,19,3826659.642,460946.771,5064837.697,38,39
CS004,LBA,20,3826661.417,460944.313,5064836.586,40,41
CS004,LBA,21,3826662.583,460940.212,5064836.081,42,43
CS004,LBA,22,3826661.691,460936.179,5064837.116,44,45
CS004,LBA,23,3826658.880,460931.777,5064839.624,46,47
CS004,LBA,24,3826655.666,460929.397,5064842.251,48,49
CS004,LBA,25,3826652.158,460929.836,5064844.844,50,51
CS004,LBA,26,3826649.743,460932.531,5064846.414,52,53
CS004,LBA,27,3826647.737,460936.802,5064847.533,54,55
CS004,LBA,28,3826647.350,460941.450,5064847.404,56,57
CS004,LBA,29,3826646.051,460949.384,5064847.662,58,59
CS004,LBA,30,3826648.132,460952.030,5064845.861,60,61
CS004,LBA,31,3826650.544,460952.696,5064843.990,62,63
CS004,LBA,32,3826656.939,460951.906,5064839.261,64,65
CS004,LBA,33,3826659.154,460952.901,5064837.509,66,67
CS004,LBA,34,3826662.975,460946.892,5064835.184,68,69
CS004,LBA,35,3826664.686,460942.191,5064834.324,70,71
CS004,LBA,36,3826666.669,460937.375,5064833.271,72,73
CS004,LBA,37,3826664.993,460934.873,5064834.755,74,75
CS004,LBA,38,3826663.002,460930.973,5064836.602,76,77
CS004,LBA,39,3826658.673,460926.828,5064840.227,78,79
CS004,LBA,40,3826656.697,460925.667,5064841.814,80,81
CS004,LBA,41,3826652.447,460926.455,5064844.933,82,83
CS004,LBA,42,3826649.144,460926.187,5064847.437,84,85
CS004,LBA,43,3826644.605,460933.284,5064850.202,86,87
CS004,LBA,44,3826643.684,460937.146,5064850.544,88,89
CS004,LBA,45,3826643.181,460942.606,5064850.429,90,91
CS004,LBA,46,3826665.235,460885.432,5064839.043,92,93
CS004,LBA,47,3826611.842,460928.938,5064875.188,94,95
CS004,LBA,48,3826641.120,460946.410,5064851.632,1,0
CS004,LBA,49,3826640.096,460949.262,5064852.143,3,2
CS004,LBA,50,3826649.422,460958.863,5064844.275,5,4
CS004,LBA,51,3826662.234,460956.040,5064834.913,7,6
CS004,LBA,52,3826665.743,460953.556,5064832.503,9,8
CS004,LBA,53,3826668.977,460941.940,5064831.126,11,10
CS004,LBA,54,3826666.827,460929.127,5064833.898,13,12
CS004,LBA,55,3826664.173,460922.095,5064836.526,15,14
CS004,LBA,56,3826652.666,460921.548,5064845.212,17,16
CS004,LBA,57,3826646.175,460923.030,5064849.951,19,18
CS004,LBA,58,3826641.392,460931.279,5064852.796,21,20
CS004,LBA,59,3826635.273,460934.638,5064857.085,23,22
CS004,LBA,60,3826635.399,460947.590,5064855.819,25,24
CS004,LBA,61,3826640.486,460958.403,5064851.024,27,26
CS004,LBA,62,3826644.396,460962.062,5064847.758,29,28
CS004,LBA,63,3826650.354,460965.629,5064842.963,31,30
CS004,LBA,64,3826663.849,460959.533,5064833.385,33,32
CS004,LBA,65,3826669.098,460954.651,5064829.886,35,34
CS004,LBA,66,3826675.183,460942.701,5064826.399,37,36
CS004,LBA,67,3826673.345,460928.856,5064829.030,39,38
CS004,LBA,68,3826670.038,460920.771,5064832.243,41,40
CS004,LBA,69,3826661.776,460915.760,5064838.898,43,42
CS004,LBA,70,3826649.097,460913.589,5064848.611,45,44
CS004,LBA,71,3826637.296,460924.229,5064856.507,47,46
CS004,LBA,72,3826627.823,460931.978,5064862.917,49,48
CS004,LBA,73,3826629.858,460946.468,5064860.080,51,50
CS004,LBA,74,3826634.629,460959.440,5064855.326,53,52
CS004,LBA,75,3826638.264,460965.765,5064852.027,55,54
CS004,LBA,76,3826652.625,460970.747,5064840.796,57,56
CS004,LBA,77,3826667.056,460968.709,5064830.149,59,58
CS004,LBA,78,3826674.830,460960.672,5064825.040,61,60
CS004,LBA,79,3826676.001,460951.378,5064825.001,63,62
CS004,LBA,80,3826681.974,460938.416,5064821.689,65,64
CS004,LBA,81,3826677.955,460920.420,5064826.332,67,66
CS004,LBA,82,3826673.421,460913.799,5064830.334,69,68
CS004,LBA,83,3826662.789,460905.695,5064839.047,71,70
CS004,LBA,84,3826656.235,460907.003,5064843.848,73,72
CS004,LBA,85,3826640.097,460912.400,5064855.474,75,74
CS004,LBA,86,3826637.517,460918.443,5064856.864,77,76
CS004,LBA,87,3826633.162,460915.609,5064860.389,79,78
CS004,LBA,88,3826622.468,460953.041,5064865.033,81,80
CS004,LBA,89,3826635.175,460972.260,5064853.758,83,82
CS004,LBA,90,3826649.286,460980.894,5064842.386,85,84
CS004,LBA,91,3826662.046,460977.820,5064833.085,87,86
CS004,LBA,92,3826687.113,460943.837,5064817.341,89,88
CS004,LBA,93,3826681.493,460923.054,5064823.438,91,90
CS004,LBA,94,3826677.474,460907.804,5064827.833,93,92
CS004,LBA,95,3826643.246,460904.063,5064853.864,95,94
CS004,HBA,0,3826575.918,460869.827,5064907.496,0,1
CS004,HBA,1,3826577.817,460874.252,5064905.671,2,3
CS004,HBA,2,3826577.681,460862.794,5064906.808,4,5
CS004,HBA,3,3826579.580,460867.219,5064904.983,6,7
CS004,HBA,4,3826581.479,460871.645,5064903.157,8,9
CS004,HBA,5,3826583.378,460876.069,5064901.332,10,11
CS004,HBA,6,3826579.444,460855.760,5064906.121,12,13
CS004,HBA,7,3826581.342,460860.186,5064904.296,14,15
CS004,HBA,8,3826583.242,460864.611,5064902.470,16,17
CS004,HBA,9,3826585.140,460869.037,5064900.645,18,19
CS004,HBA,10,3826587.039,460873.462,5064898.819,20,21
CS004,HBA,11,3826588.939,460877.888,5064896.994,22,23
CS004,HBA,12,3826583.105,460853.152,5064903.608,24,25
CS004,HBA,13,3826585.005,460857.578,5064901.783,26,27
CS004,HBA,14,3826586.904,460862.003,5064899.957,28,29
CS004,HBA,15,3826588.802,460866.429,5064898.132,30,31
CS004,HBA,16,3826590.702,460870.854,5064896.306,32,33
CS004,HBA,17,3826592.600,460875.280,5064894.481,34,35
CS004,HBA,18,3826588.666,460854.971,5064899.270,36,37
CS004,HBA,19,3826590.565,460859.395,5064897.445,38,39
CS004,HBA,20,3826592.464,460863.821,5064895.619,40,41
CS004,HBA,21,3826594.363,460868.246,5064893.794,42,43
CS004,HBA,22,3826594.227,460856.788,5064894.931,44,45
CS004,HBA,23,3826596.126,460861.213,5064893.106,46,47
CS004,HBA,24,3826571.838,460926.121,5064905.470,48,49
CS004,HBA,25,3826575.063,460929.103,5064902.780,50,51
CS004,HBA,26,3826571.186,460918.957,5064906.606,52,53
CS004,HBA,27,3826574.410,460921.939,5064903.917,54,55
CS004,HBA,28,3826577.635,460924.921,5064901.226,56,57
CS004,HBA,29,3826580.860,460927.903,5064898.537,58,59
CS004,HBA,30,3826570.535,460911.792,5064907.743,60,61
CS004,HBA,31,3826573.759,460914.774,5064905.053,62,63
CS004,HBA,32,3826576.983,460917.757,5064902.364,64,65
CS004,HBA,33,3826580.208,460920.739,5064899.673,66,67
CS004,HBA,34,3826583.432,460923.721,5064896.984,68,69
CS004,HBA,35,3826586.656,460926.703,5064894.294,70,71
CS004,HBA,36,3826573.108,460907.609,5064906.190,72,73
CS004,HBA,37,3826576.332,460910.591,5064903.500,74,75
CS004,HBA,38,3826579.556,460913.573,5064900.811,76,77
CS004,HBA,39,3826582.781,460916.555,5064898.120,78,79
CS004,HBA,40,3826586.005,460919.538,5064895.431,80,81
CS004,HBA,41,3826589.229,460922.520,5064892.741,82,83
CS004,HBA,42,3826578.904,460906.409,5064901.947,84,85
CS004,HBA,43,3826582.129,460909.391,5064899.258,86,87
CS004,HBA,44,3826585.354,460912.373,5064896.567,88,89
CS004,HBA,45,3826588.578,460915.355,5064893.878,90,91
CS004,HBA,46,3826584.701,460905.209,5064897.704,92,93
CS004,HBA,47,3826587.926,460908.191,5064895.014,94,95
CS005,LBA,0,3826669.146,461069.226,5064819.494,0,1
CS005,LBA,1,3826667.126,461068.983,5064821.032,2,3
CS005,LBA,2,3826667.808,461071.331,5064820.309,4,5
CS005,LBA,3,3826669.946,461071.589,5064818.680,6,7
CS005,LBA,4,3826671.165,461069.469,5064817.957,8,9
CS005,LBA,5,3826670.484,461067.121,5064818.680,10,11
CS005,LBA,6,3826668.346,461066.863,5064820.308,12,13
CS005,LBA,7,3826672.521,461065.028,5064817.341,14,15
CS005,LBA,8,3826669.679,461063.452,5064819.616,16,17
CS005,LBA,9,3826666.588,461064.576,5064821.835,18,19
CS005,LBA,10,3826664.694,461067.877,5064822.958,20,21
CS005,LBA,11,3826664.883,461071.808,5064822.461,22,23
CS005,LBA,12,3826667.067,461074.531,5064820.575,24,25
CS005,LBA,13,3826670.224,461074.773,5064818.184,26,27
CS005,LBA,14,3826672.876,461072.418,5064816.406,28,29
CS005,LBA,15,3826673.783,461068.570,5064816.073,30,31
CS005,LBA,16,3826676.535,461067.366,5064814.116,32,33
CS005,LBA,17,3826675.993,461063.823,5064814.843,34,35
CS005,LBA,18,3826673.418,461060.133,5064817.110,36,37
CS005,LBA,19,3826667.656,461059.440,5064821.497,38,39
CS005,LBA,20,3826665.205,461060.633,5064823.229,40,41
CS005,LBA,21,3826662.657,461063.675,5064824.867,42,43
CS005,LBA,22,3826661.898,461067.862,5064825.058,44,45
CS005,LBA,23,3826662.648,461073.505,5064823.985,46,47
CS005,LBA,24,3826664.505,461077.549,5064822.225,48,49
CS005,LBA,25,3826667.679,461079.205,5064819.694,50,51
CS005,LBA,26,3826670.767,461078.170,5064817.469,52,53
CS005,LBA,27,3826674.101,461075.464,5064815.212,54,55
CS005,LBA,28,3826676.187,461071.469,5064814.006,56,57
CS005,LBA,29,3826680.297,461065.024,5064811.504,58,59
CS005,LBA,30,3826679.511,461061.403,5064812.421,60,61
CS005,LBA,31,3826677.693,461059.385,5064813.968,62,63
CS005,LBA,32,3826671.913,461056.357,5064818.581,64,65
CS005,LBA,33,3826670.388,461054.157,5064819.924,66,67
CS005,LBA,34,3826664.843,461057.378,5064823.795,68,69
CS005,LBA,35,3826661.600,461060.647,5064825.934,70,71
CS005,LBA,36,3826658.081,461063.861,5064828.285,72,73
CS005,LBA,37,3826658.575,461067.114,5064827.620,74,75
CS005,LBA,38,3826658.809,461071.822,5064827.019,76,77
CS005,LBA,39,3826660.956,461078.123,5064824.837,78,79
CS005,LBA,40,3826662.213,461080.333,5064823.695,80,81
CS005,LBA,41,3826666.155,461082.107,5064820.576,82,83
CS005,LBA,42,3826668.886,461084.284,5064818.329,84,85
CS005,LBA,43,3826675.458,461080.494,5064813.738,86,87
CS005,LBA,44,3826677.706,461077.526,5064812.319,88,89
CS005,LBA,45,3826680.199,461072.861,5064810.869,90,91
CS005,LBA,46,3826688.284,461018.602,5064809.705,92,93
CS005,LBA,47,3826629.470,461048.098,5064851.186,94,95
CS005,LBA,48,3826683.402,461070.612,5064808.669,1,0
CS005,LBA,49,3826685.358,461068.620,5064807.380,3,2
CS005,LBA,50,3826680.985,461054.439,5064811.945,5,4
CS005,LBA,51,3826668.932,461049.503,5064821.437,7,6
CS005,LBA,52,3826664.984,461049.703,5064824.383,9,8
CS005,LBA,53,3826657.825,461058.363,5064828.974,11,10
CS005,LBA,54,3826654.833,461071.260,5064830.054,13,12
CS005,LBA,55,3826654.454,461079.202,5064829.621,15,14
CS005,LBA,56,3826664.114,461086.434,5064821.716,17,16
CS005,LBA,57,3826670.240,461088.889,5064816.896,19,18
CS005,LBA,58,3826677.457,461084.197,5064811.903,21,20
CS005,LBA,59,3826683.972,461084.729,5064806.965,23,22
CS005,LBA,60,3826688.753,461072.891,5064804.446,25,24
CS005,LBA,61,3826688.474,461060.089,5064805.812,27,26
CS005,LBA,62,3826686.502,461054.476,5064807.800,29,28
CS005,LBA,63,3826682.740,461047.748,5064811.232,31,30
CS005,LBA,64,3826668.865,461045.385,5064821.860,33,32
CS005,LBA,65,3826662.522,461046.745,5064826.498,35,34
CS005,LBA,66,3826652.792,461054.038,5064833.143,37,36
CS005,LBA,67,3826649.140,461067.689,5064834.650,39,38
CS005,LBA,68,3826648.923,461076.970,5064833.974,41,40
CS005,LBA,69,3826654.118,461086.359,5064829.226,43,42
CS005,LBA,70,3826664.170,461095.755,5064820.832,45,44
CS005,LBA,71,3826678.308,461092.998,5064810.469,47,46
CS005,LBA,72,3826689.356,461091.506,5064802.310,49,48
CS005,LBA,73,3826693.082,461077.154,5064800.811,51,50
CS005,LBA,74,3826693.887,461062.577,5064801.524,53,52
CS005,LBA,75,3826693.159,461054.703,5064802.783,55,54
CS005,LBA,76,3826682.725,461041.769,5064811.784,57,56
CS005,LBA,77,3826669.580,461035.171,5064822.246,59,58
CS005,LBA,78,3826659.880,461037.920,5064829.280,61,60
CS005,LBA,79,3826655.366,461045.677,5064831.967,63,62
CS005,LBA,80,3826645.351,461053.954,5064838.736,65,64
CS005,LBA,81,3826642.002,461072.655,5064839.559,67,66
CS005,LBA,82,3826643.390,461081.323,5064837.734,69,68
CS005,LBA,83,3826649.449,461094.908,5064831.958,71,70
CS005,LBA,84,3826655.562,461097.558,5064827.130,73,72
CS005,LBA,85,3826671.439,461102.104,5064814.802,75,74
CS005,LBA,86,3826675.933,461098.125,5064811.788,77,76
CS005,LBA,87,3826678.598,461103.249,5064809.325,79,78
CS005,LBA,88,3826701.901,461075.509,5064794.340,81,80
CS005,LBA,89,3826698.260,461050.611,5064799.324,83,82
CS005,LBA,90,3826689.419,461034.508,5064807.415,85,84
CS005,LBA,91,3826677.316,461029.828,5064816.923,87,86
CS005,LBA,92,3826642.990,461046.020,5064841.225,89,88
CS005,LBA,93,3826639.963,461068.190,5064841.493,91,90
CS005,LBA,94,3826637.651,461084.394,5064841.764,93,92
CS005,LBA,95,3826665.591,461107.834,5064818.673,95,94
CS005,HBA,0,3826694.264,460998.840,5064807.002,0,1
CS005,HBA,1,3826697.740,461001.368,5064804.165,2,3
CS005,HBA,2,3826693.011,460991.840,5064808.576,4,5
CS005,HBA,3,3826696.486,460994.369,5064805.739,6,7
CS005,HBA,4,3826699.961,460996.896,5064802.902,8,9
CS005,HBA,5,3826703.437,460999.425,5064800.064,10,11
CS005,HBA,6,3826691.757,460984.840,5064810.150,12,13
CS005,HBA,7,3826695.232,460987.368,5064807.312,14,15
CS005,HBA,8,3826698.707,460989.897,5064804.476,16,17
CS005,HBA,9,3826702.183,460992.426,5064801.638,18,19
CS005,HBA,10,3826705.659,460994.954,5064798.801,20,21
CS005,HBA,11,3826709.134,460997.483,5064795.963,22,23
CS005,HBA,12,3826693.978,460980.369,5064808.887,24,25
CS005,HBA,13,3826697.453,460982.898,5064806.049,26,27
CS005,HBA,14,3826700.929,460985.426,5064803.212,28,29
CS005,HBA,15,3826704.405,460987.955,5064800.374,30,31
CS005,HBA,16,3826707.880,460990.484,5064797.538,32,33
CS005,HBA,17,3826711.355,460993.012,5064794.700,34,35
CS005,HBA,18,3826699.675,460978.427,5064804.786,36,37
CS005,HBA,19,3826703.151,460980.956,5064801.948,38,39
CS005,HBA,20,3826706.626,460983.483,5064799.111,40,41
CS005,HBA,21,3826710.101,460986.012,5064796.274,42,43
CS005,HBA,22,3826705.372,460976.484,5064800.685,44,45
CS005,HBA,23,3826708.848,460979.012,5064797.848,46,47
CS005,HBA,24,3826622.146,461027.880,5064858.510,48,49
CS005,HBA,25,3826624.653,461031.785,5064856.276,50,51
CS005,HBA,26,3826622.917,461020.638,5064858.586,52,53
CS005,HBA,27,3826625.422,461024.543,5064856.353,54,55
CS005,HBA,28,3826627.929,461028.449,5064854.118,56,57
CS005,HBA,29,3826630.435,461032.354,5064851.884,58,59
CS005,HBA,30,3826623.687,461013.397,5064858.663,60,61
CS005,HBA,31,3826626.193,461017.301,5064856.429,62,63
CS005,HBA,32,3826628.699,461021.207,5064854.195,64,65
CS005,HBA,33,3826631.205,461025.112,5064851.961,66,67
CS005,HBA,34,3826633.711,461029.018,5064849.727,68,69
CS005,HBA,35,3826636.217,461032.923,5064847.493,70,71
CS005,HBA,36,3826626.963,461010.059,5064856.505,72,73
CS005,HBA,37,3826629.469,461013.964,5064854.271,74,75
CS005,HBA,38,3826631.975,461017.870,5064852.037,76,77
CS005,HBA,39,3826634.481,461021.775,5064849.803,78,79
CS005,HBA,40,3826636.987,461025.681,5064847.569,80,81
CS005,HBA,41,3826639.493,461029.585,5064845.335,82,83
CS005,HBA,42,3826632.745,461010.628,5064852.114,84,85
CS005,HBA,43,3826635.251,461014.533,5064849.880,86,87
CS005,HBA,44,3826637.758,461018.439,5064847.645,88,89
CS005,HBA,45,3826640.263,461022.344,5064845.412,90,91
CS005,HBA,46,3826638.527,461011.197,5064847.722,92,93
CS005,HBA,47,3826641.034,461015.102,5064845.488,94,95
CS006,LBA,0,3826597.126,461144.854,5064866.718,0,1
CS006,LBA,1,3826595.106,461144.611,5064868.256,2,3
CS006,LBA,2,3826595.788,461146.959,5064867.532,4,5
CS006,LBA,3,3826597.926,461147.216,5064865.904,6,7
CS006,LBA,4,3826599.145,461145.097,5064865.180,8,9
CS006,LBA,5,3826598.464,461142.749,5064865.904,10,11
CS006,LBA,6,3826596.326,461142.491,5064867.532,12,13
CS006,LBA,7,3826598.204,461150.401,5064865.408,14,15
CS006,LBA,8,3826600.856,461148.046,5064863.630,16,17
CS006,LBA,9,3826601.763,461144.198,5064863.297,18,19
CS006,LBA,10,3826600.500,461140.657,5064864.564,20,21
CS006,LBA,11,3826597.659,461139.080,5064866.840,22,23
CS006,LBA,12,3826594.568,461140.204,5064869.059,24,25
CS006,LBA,13,3826592.673,461143.505,5064870.182,26,27
CS006,LBA,14,3826592.863,461147.435,5064869.685,28,29
CS006,LBA,15,3826595.047,461150.159,5064867.799,30,31
CS006,LBA,16,3826594.380,461153.677,5064867.982,32,33
CS006,LBA,17,3826597.144,461154.697,5064865.815,34,35
CS006,LBA,18,3826601.123,461153.589,5064862.929,36,37
CS006,LBA,19,3826604.756,461147.678,5064860.736,38,39
CS006,LBA,20,3826605.265,461144.492,5064860.642,40,41
CS006,LBA,21,3826604.541,461140.361,5064861.559,42,43
CS006,LBA,22,3826602.039,461137.645,5064863.682,44,45
CS006,LBA,23,3826597.699,461135.896,5064867.098,46,47
CS006,LBA,24,3826593.867,461136.070,5064869.958,48,49
CS006,LBA,25,3826590.978,461138.748,5064871.885,50,51
CS006,LBA,26,3826590.010,461142.552,5064872.268,52,53
CS006,LBA,27,3826590.071,461147.378,5064871.785,54,55
CS006,LBA,28,3826591.712,461151.442,5064870.186,56,57
CS006,LBA,29,3826593.954,461158.802,5064867.838,58,59
CS006,LBA,30,3826596.907,461159.593,5064865.551,60,61
CS006,LBA,31,3826599.306,461158.546,5064863.844,62,63
CS006,LBA,32,3826604.575,461153.672,5064860.329,64,65
CS006,LBA,33,3826606.941,461153.025,5064858.612,66,67
CS006,LBA,34,3826607.731,461145.575,5064858.693,68,69
CS006,LBA,35,3826607.228,461140.592,5064859.521,70,71
CS006,LBA,36,3826606.914,461135.335,5064860.232,72,73
CS006,LBA,37,3826604.378,461134.393,5064862.220,74,75
CS006,LBA,38,3826600.971,461132.513,5064864.948,76,77
CS006,LBA,39,3826595.408,461131.977,5064869.172,78,79
CS006,LBA,40,3826593.181,461132.332,5064870.811,80,81
CS006,LBA,41,3826589.792,461135.786,5064873.043,82,83
CS006,LBA,42,3826586.781,461137.750,5064875.126,84,85
CS006,LBA,43,3826585.827,461146.564,5064875.045,86,87
CS006,LBA,44,3826586.664,461150.338,5064874.075,88,89
CS006,LBA,45,3826588.549,461155.144,5064872.226,90,91
CS006,LBA,46,3826630.322,461178.669,5064838.744,92,93
CS006,LBA,47,3826627.124,461100.098,5064848.247,94,95
CS006,LBA,48,3826588.364,461159.623,5064871.960,1,0
CS006,LBA,49,3826588.682,461162.637,5064871.449,3,2
CS006,LBA,50,3826600.950,461164.340,5064862.087,5,4
CS006,LBA,51,3826610.979,461153.561,5064855.533,7,6
CS006,LBA,52,3826612.998,461149.206,5064854.411,9,8
CS006,LBA,53,3826610.883,461137.550,5064857.052,11,10
CS006,LBA,54,3826603.537,461128.472,5064863.387,13,12
CS006,LBA,55,3826598.213,461124.464,5064867.745,15,14
CS006,LBA,56,3826587.893,461131.621,5064874.845,17,16
CS006,LBA,57,3826582.833,461137.125,5064878.145,19,18
CS006,LBA,58,3826582.155,461147.047,5064877.758,21,20
CS006,LBA,59,3826578.221,461153.841,5064880.096,23,22
CS006,LBA,60,3826583.851,461164.370,5064874.918,25,24
CS006,LBA,61,3826592.919,461169.868,5064867.615,27,26
CS006,LBA,62,3826597.906,461170.283,5064863.834,29,28
CS006,LBA,63,3826604.651,461169.268,5064858.863,31,30
CS006,LBA,64,3826613.884,461155.354,5064853.190,33,32
CS006,LBA,65,3826616.405,461147.886,5064851.973,35,34
CS006,LBA,66,3826616.647,461134.074,5064853.039,37,36
CS006,LBA,67,3826609.137,461123.943,5064859.593,39,38
CS006,LBA,68,3826602.792,461119.504,5064864.757,41,40
CS006,LBA,69,3826593.412,461120.859,5064871.675,43,42
CS006,LBA,70,3826581.371,461127.458,5064880.116,45,44
CS006,LBA,71,3826575.559,461143.976,5064882.986,47,46
CS006,LBA,72,3826570.557,461156.586,5064885.601,49,48
CS006,LBA,73,3826578.515,461167.112,5064878.676,51,50
CS006,LBA,74,3826588.226,461174.589,5064870.711,53,52
CS006,LBA,75,3826594.108,461177.369,5064866.044,55,54
CS006,LBA,76,3826608.822,461171.961,5064855.489,57,56
CS006,LBA,77,3826620.606,461160.755,5064847.657,59,58
CS006,LBA,78,3826623.997,461149.032,5064846.171,61,60
CS006,LBA,79,3826621.063,461140.642,5064849.132,63,62
CS006,LBA,80,3826620.775,461126.074,5064850.664,65,64
CS006,LBA,81,3826609.583,461113.984,5064860.158,67,66
CS006,LBA,82,3826602.786,461111.556,5064865.480,69,68
CS006,LBA,83,3826590.011,461111.942,5064875.034,71,70
CS006,LBA,84,3826584.822,461117.345,5064878.440,73,72
CS006,LBA,85,3826572.974,461132.432,5064885.970,75,74
CS006,LBA,86,3826573.287,461139.089,5064885.133,77,76
CS006,LBA,87,3826568.261,461139.645,5064888.855,79,78
CS006,LBA,88,3826574.837,461177.383,5064880.508,81,80
CS006,LBA,89,3826594.169,461184.732,5064865.333,83,82
CS006,LBA,90,3826610.219,461182.481,5064853.489,85,84
CS006,LBA,91,3826620.097,461171.530,5064847.065,87,86
CS006,LBA,92,3826627.591,461127.120,5064845.454,89,88
CS006,LBA,93,3826613.806,461113.805,5064857.004,91,90
CS006,LBA,94,3826603.785,461103.965,5064865.415,93,92
CS006,LBA,95,3826572.181,461123.520,5064887.371,95,94
CS006,HBA,0,3826648.314,461147.365,5064828.068,0,1
CS006,HBA,1,3826652.123,461149.079,5064825.055,2,3
CS006,HBA,2,3826646.090,461140.809,5064830.330,4,5
CS006,HBA,3,3826649.899,461142.523,5064827.317,6,7
CS006,HBA,4,3826653.707,461144.236,5064824.303,8,9
CS006,HBA,5,3826657.515,461145.950,5064821.290,10,11
CS006,HBA,6,3826643.865,461134.253,5064832.593,12,13
CS006,HBA,7,3826647.675,461135.967,5064829.579,14,15
CS006,HBA,8,3826651.483,461137.681,5064826.565,16,17
CS006,HBA,9,3826655.291,461139.394,5064823.552,18,19
CS006,HBA,10,3826659.100,461141.107,5064820.538,20,21
CS006,HBA,11,3826662.908,461142.821,5064817.525,22,23
CS006,HBA,12,3826645.450,461129.411,5064831.841,24,25
CS006,HBA,13,3826649.258,461131.125,5064828.828,26,27
CS006,HBA,14,3826653.067,461132.838,5064825.814,28,29
CS006,HBA,15,3826656.875,461134.551,5064822.801,30,31
CS006,HBA,16,3826660.683,461136.265,5064819.787,32,33
CS006,HBA,17,3826664.493,461137.979,5064816.773,34,35
CS006,HBA,18,3826650.843,461126.282,5064828.076,36,37
CS006,HBA,19,3826654.651,461127.996,5064825.063,38,39
CS006,HBA,20,3826658.459,461129.709,5064822.049,40,41
CS006,HBA,21,3826662.268,461131.423,5064819.036,42,43
CS006,HBA,22,3826656.235,461123.153,5064824.311,44,45
